fold,preindex,country_id,y_true,y_pred,dataset,mse,rmse,sanction,neighbor,log_rgdp,log_pop,polity2,shap_sanction,shap_neighbor,shap_log_rgdp,shap_log_pop,shap_polity2,shap_country_id
5,132,4,25.13342,23.986227,train,1.3160539,1.1471939,0.0,0.0,27.166454,16.665295,10.0,-0.06879999351501327,-0.5438072173198077,1.1419096078475353,0.1090162874857599,1.9095660741726586,3.3628325546185085
5,133,4,25.223764,23.989632,train,1.5230837,1.2341328,0.0,0.0,27.17073,16.67649,10.0,-0.06873296650250048,-0.5437693463166486,1.1435586520433376,0.11105879620710757,1.9092433576186498,3.362763437549266
5,134,4,25.295252,24.007126,train,1.6592686,1.288126,0.0,0.0,27.210407,16.685385,10.0,-0.06876119784514269,-0.5438108536402363,1.1596337740421256,0.11261664553483051,1.9089974690278402,3.3629422024885836
5,135,4,25.386705,24.024473,train,1.8556765,1.3622322,0.0,0.0,27.249445,16.695017,10.0,-0.06878367360432162,-0.5438545505205866,1.175437773108487,0.1143141999642005,1.9087278240919094,3.3631218950351087
5,136,4,25.432796,24.316864,train,1.2453053,1.1159325,1.0,0.0,27.28758,16.706154,10.0,0.05887881199518815,-0.550783839821823,1.182709098974862,0.11782834891478211,2.1099962852001184,3.3227274935245603
5,137,4,25.527287,24.0589,train,2.1561565,1.4683857,0.0,0.0,27.325422,16.718292,10.0,-0.06877893662452701,-0.5439445987145025,1.2061459280252447,0.11843234642346515,1.9080928843418699,3.363445394794146
5,138,4,25.62854,24.076155,train,2.4099002,1.5523853,0.0,0.0,27.363804,16.729113,10.0,-0.0687741416295362,-0.5440060932636225,1.2216572920878723,0.12033385717868474,1.9078202078739726,3.363615771730747
5,139,4,25.672026,24.096024,train,2.4837828,1.5760021,0.0,0.0,27.408905,16.73908,10.0,-0.0687825179894727,-0.5440933485428541,1.2399067934751489,0.12206143506367713,1.9075826115210874,3.363840771158539
5,140,4,25.693079,24.117367,train,2.482869,1.5757122,0.0,0.0,27.45728,16.75002,10.0,-0.06883750748634906,-0.5441821440060943,1.2594853107531918,0.12396887425581529,1.9073287895123208,3.3640937455097806
5,141,4,25.78586,24.13467,train,2.7264278,1.6511898,0.0,0.0,27.49555,16.761465,10.0,-0.06885749705632817,-0.5442471306324076,1.274951707641283,0.12599001824855804,1.907046910564115,3.364278433918952
5,142,4,25.87076,24.144812,train,2.9788976,1.7259483,0.0,0.0,27.515759,16.774303,10.0,-0.06881349472204482,-0.5442593072652858,1.2830650816758493,0.12829883527755778,1.906689074913659,3.3643217181364684
