fold,y_true_imports,y_pred_imports,y_true_exports,y_pred_exports,mse_imports,mse_exports,country_id
1,25.02697,25.333721,24.988722,24.440674,15.645124,16.14902,11
1,25.153093,25.367294,25.026754,24.474339,15.645124,16.14902,11
1,0.0,-0.98914963,0.0,-1.6102473,15.645124,16.14902,12
1,0.0,-0.47335494,0.0,-1.1041409,15.645124,16.14902,12
1,0.0,-0.40954816,0.0,-1.052163,15.645124,16.14902,12
1,0.0,-0.3335221,0.0,-0.9899269,15.645124,16.14902,12
1,0.0,-0.24852078,0.0,-0.9209801,15.645124,16.14902,12
1,0.0,-0.0816073,0.0,-0.78478825,15.645124,16.14902,12
1,0.0,0.18203019,0.0,-0.5707569,15.645124,16.14902,12
1,0.0,0.32501128,0.0,-0.45469758,15.645124,16.14902,12
1,0.0,0.39994204,0.0,-0.39405468,15.645124,16.14902,12
1,0.0,0.44270906,0.0,-0.3595022,15.645124,16.14902,12
1,0.0,0.82076454,0.0,-0.012081744,15.645124,16.14902,12
1,0.0,1.1244535,0.0,0.28573734,15.645124,16.14902,12
1,0.0,1.1630862,0.0,0.3236537,15.645124,16.14902,12
1,22.198383,21.963602,22.497147,21.279232,15.645124,16.14902,13
1,22.407711,22.024633,22.418692,21.341047,15.645124,16.14902,13
1,22.775677,22.850397,22.773222,22.08525,15.645124,16.14902,13
1,22.823475,22.860708,22.647284,22.095297,15.645124,16.14902,13
1,22.898369,22.366482,23.363262,21.686146,15.645124,16.14902,13
1,23.593369,23.341238,23.59092,22.512989,15.645124,16.14902,13
1,23.784872,23.239706,23.941082,22.509039,15.645124,16.14902,13
1,23.863405,23.268745,24.012102,22.538599,15.645124,16.14902,13
1,23.961187,23.310675,24.10567,22.581469,15.645124,16.14902,13
1,24.85891,23.6553,24.53688,22.934101,15.645124,16.14902,13
1,24.886726,23.729239,24.548342,23.009573,15.645124,16.14902,13
1,24.896862,23.734808,24.57371,23.014935,15.645124,16.14902,13
1,18.39431,17.469677,17.409134,17.29727,15.645124,16.14902,14
1,18.43459,15.103582,17.449415,14.472252,15.645124,16.14902,14
1,18.475637,15.110105,17.490463,14.478719,15.645124,16.14902,14
1,18.518406,15.117743,17.53323,14.486331,15.645124,16.14902,14
1,18.734318,17.850239,17.749142,17.65473,15.645124,16.14902,14
1,19.042137,19.821217,18.166803,19.065111,15.645124,16.14902,14
1,22.519203,22.49037,21.77145,22.234335,15.645124,16.14902,15
1,22.601858,22.568151,21.855621,22.310127,15.645124,16.14902,15
1,22.673742,22.635992,21.928593,22.37635,15.645124,16.14902,15
1,22.634773,22.586117,21.878668,22.327978,15.645124,16.14902,15
1,23.01183,22.957428,22.263802,22.689552,15.645124,16.14902,15
1,21.868948,22.54366,21.819136,22.289469,15.645124,16.14902,15
1,22.044294,22.54868,21.90641,22.294466,15.645124,16.14902,15
1,22.984919,23.228134,23.22251,22.95577,15.645124,16.14902,15
1,23.13847,23.29105,23.435547,23.016972,15.645124,16.14902,15
1,21.686918,21.20584,21.336752,20.47978,15.645124,16.14902,16
1,21.84203,21.288849,21.525326,20.565067,15.645124,16.14902,16
1,21.922995,21.353735,21.759754,20.631378,15.645124,16.14902,16
1,22.20215,21.553078,22.044119,20.835297,15.645124,16.14902,16
1,22.086157,21.579641,22.027086,20.862276,15.645124,16.14902,16
1,22.526424,21.966831,22.436861,21.22264,15.645124,16.14902,16
1,23.24958,22.584452,23.206123,21.849527,15.645124,16.14902,16
1,23.54809,22.58912,23.531939,21.852966,15.645124,16.14902,16
1,23.590422,22.636547,23.60165,21.901644,15.645124,16.14902,16
1,23.710415,20.999723,23.782887,20.474237,15.645124,16.14902,17
1,22.104725,18.766623,21.903357,18.40335,15.645124,16.14902,18
1,21.74594,18.938278,21.69389,18.579876,15.645124,16.14902,18
1,22.315048,19.84441,22.422386,19.668007,15.645124,16.14902,19
1,22.202639,21.01414,22.454311,20.617926,15.645124,16.14902,19
1,22.185476,20.98587,22.504187,20.586973,15.645124,16.14902,19
1,22.828865,21.907345,22.669237,21.43116,15.645124,16.14902,19
1,22.911024,21.92237,22.731203,21.446068,15.645124,16.14902,19
1,23.523428,23.34236,23.166815,22.557817,15.645124,16.14902,19
1,23.58209,23.212404,23.229435,22.478907,15.645124,16.14902,19
1,23.723534,23.60955,23.559895,22.831022,15.645124,16.14902,19
1,22.907343,20.128553,22.556211,19.950739,15.645124,16.14902,20
1,22.809612,22.41618,22.969223,21.678404,15.645124,16.14902,20
1,23.070187,21.887981,23.553278,21.396994,15.645124,16.14902,20
1,23.915545,23.02645,23.822037,22.468855,15.645124,16.14902,20
1,23.140064,22.695473,21.735535,22.3903,15.645124,16.14902,21
1,23.413654,23.305817,22.661118,22.96123,15.645124,16.14902,21
1,23.476015,23.341131,22.733139,22.996191,15.645124,16.14902,21
1,23.592287,23.49091,22.818892,23.143593,15.645124,16.14902,21
1,23.537222,23.553244,22.850538,23.20548,15.645124,16.14902,21
1,23.553616,23.659594,23.227833,23.311258,15.645124,16.14902,21
1,23.897213,23.904243,23.421335,23.552525,15.645124,16.14902,21
1,25.02042,24.468866,24.764307,24.096338,15.645124,16.14902,21
1,24.82334,24.503695,24.60751,24.130623,15.645124,16.14902,21
1,24.791231,24.542511,24.577217,24.168793,15.645124,16.14902,21
1,0.0,-0.5300182,0.0,-1.050355,15.645124,16.14902,22
1,0.0,-0.5771839,0.0,-1.2133865,15.645124,16.14902,22
1,0.0,-0.9346855,0.0,-1.459716,15.645124,16.14902,22
1,22.172602,20.285692,22.27731,19.850336,15.645124,16.14902,23
1,22.555088,21.202894,22.621605,20.569513,15.645124,16.14902,23
1,22.810886,22.228949,22.7463,21.484604,15.645124,16.14902,23
1,23.114908,22.38109,23.087473,21.641752,15.645124,16.14902,23
1,23.706524,22.448414,23.72111,21.749464,15.645124,16.14902,23
1,0.0,1.131648,0.0,0.48493525,15.645124,16.14902,24
1,0.0,0.57457644,0.0,-0.06187512,15.645124,16.14902,24
1,0.0,0.67665833,0.0,0.02965948,15.645124,16.14902,24
1,0.0,5.2860303,0.0,4.8441634,15.645124,16.14902,24
1,23.811049,22.967775,23.750832,22.275969,15.645124,16.14902,25
1,23.820215,22.995089,23.814081,22.303993,15.645124,16.14902,25
1,24.104067,23.127409,23.913172,22.44008,15.645124,16.14902,25
1,24.190163,23.172138,23.929934,22.4861,15.645124,16.14902,25
1,24.063942,23.769785,24.114544,22.996347,15.645124,16.14902,25
1,24.720882,24.286411,24.870237,23.490696,15.645124,16.14902,25
1,25.198948,24.464449,25.29375,23.67364,15.645124,16.14902,25
1,25.158552,24.404219,25.14747,23.610762,15.645124,16.14902,25
1,25.21359,24.233622,25.188488,23.472483,15.645124,16.14902,25
1,0.0,2.0739467,0.0,1.4778087,15.645124,16.14902,26
1,0.0,2.125346,0.0,1.5301179,15.645124,16.14902,26
1,0.0,2.0206368,0.0,1.5430415,15.645124,16.14902,26
1,0.0,3.157442,0.0,2.4176548,15.645124,16.14902,26
1,0.0,-1.8593739,0.0,-2.4708636,15.645124,16.14902,26
1,0.0,-2.4296055,0.0,-3.01024,15.645124,16.14902,26
1,0.0,-2.3926537,0.0,-2.9727073,15.645124,16.14902,26
1,0.0,-2.367285,0.0,-2.9468637,15.645124,16.14902,26
1,0.0,1.187874,0.0,0.5806164,15.645124,16.14902,26
1,21.23102,21.488825,21.97064,21.05943,15.645124,16.14902,27
1,21.3806,20.699554,22.03981,20.33198,15.645124,16.14902,27
1,21.797205,20.790358,22.199389,20.424664,15.645124,16.14902,27
1,21.248203,22.517853,22.523489,22.118599,15.645124,16.14902,27
1,21.646334,22.668886,22.380402,22.366482,15.645124,16.14902,27
1,0.0,7.1122036,0.0,6.766393,15.645124,16.14902,28
1,0.0,6.855367,0.0,6.5859237,15.645124,16.14902,28
1,0.0,6.876589,0.0,6.607052,15.645124,16.14902,28
1,22.853249,10.273222,22.236284,9.853087,15.645124,16.14902,28
1,0.0,4.389213,0.0,3.7429533,15.645124,16.14902,29
1,0.0,3.7498217,0.0,3.084423,15.645124,16.14902,29
1,0.0,3.7783442,0.0,3.1129348,15.645124,16.14902,29
1,0.0,3.8154604,0.0,3.1483672,15.645124,16.14902,29
1,0.0,6.0282526,0.0,5.4365635,15.645124,16.14902,29
1,18.746134,8.847227,18.069838,8.776323,15.645124,16.14902,29
1,19.27754,10.87119,18.853693,10.576665,15.645124,16.14902,29
1,19.257442,9.542829,18.812365,9.48452,15.645124,16.14902,29
1,19.407598,12.147021,19.165646,11.752581,15.645124,16.14902,29
1,19.446362,10.554141,19.288467,10.393363,15.645124,16.14902,29
1,19.638323,12.54274,19.48067,12.150254,15.645124,16.14902,29
1,23.34233,22.469948,23.210226,21.830687,15.645124,16.14902,30
1,23.56057,22.463703,23.388369,21.823294,15.645124,16.14902,30
1,24.009745,22.939638,23.626003,22.170557,15.645124,16.14902,30
1,24.066473,22.962591,23.666409,22.193918,15.645124,16.14902,30
1,24.38652,23.239422,24.081892,22.440817,15.645124,16.14902,30
1,24.954966,23.50368,24.647327,22.71249,15.645124,16.14902,30
1,25.169827,23.58265,24.78733,22.793768,15.645124,16.14902,30
1,24.74323,23.296541,24.729864,22.498993,15.645124,16.14902,30
1,24.978088,23.313778,24.937164,22.517258,15.645124,16.14902,30
1,0.0,-0.4164185,0.0,-1.343522,15.645124,16.14902,31
1,0.0,-3.7805393,0.0,-4.3947153,15.645124,16.14902,31
1,0.0,-3.8351238,0.0,-4.43728,15.645124,16.14902,31
1,0.0,-3.844397,0.0,-4.4445696,15.645124,16.14902,31
1,0.0,-4.206605,0.0,-4.8761005,15.645124,16.14902,31
1,0.0,-4.196598,0.0,-4.865703,15.645124,16.14902,31
1,0.0,1.4844277,0.0,0.7619028,15.645124,16.14902,31
1,0.0,1.5056802,0.0,0.7924644,15.645124,16.14902,31
1,0.0,1.8658112,0.0,1.3095272,15.645124,16.14902,31
1,23.419853,23.435516,23.224665,22.56291,15.645124,16.14902,32
1,24.046371,23.323135,23.971363,22.484913,15.645124,16.14902,32
1,24.378479,23.394941,24.304966,22.559084,15.645124,16.14902,32
1,24.851793,23.79886,24.790255,22.938147,15.645124,16.14902,32
1,25.180702,23.849257,25.18314,22.990227,15.645124,16.14902,32
1,25.027521,23.786135,25.06978,22.925196,15.645124,16.14902,32
1,25.273422,23.864487,25.348238,23.006367,15.645124,16.14902,32
1,23.025684,22.96768,23.335749,22.162415,15.645124,16.14902,33
1,23.26781,23.428564,23.299423,22.494629,15.645124,16.14902,33
1,23.268303,23.4702,23.374557,22.536995,15.645124,16.14902,33
1,24.040285,22.980492,23.63053,22.132915,15.645124,16.14902,33
1,24.023462,23.006548,23.75033,22.159216,15.645124,16.14902,33
1,24.165155,23.86182,24.040842,22.933931,15.645124,16.14902,33
1,24.165308,23.861845,24.133078,22.933428,15.645124,16.14902,33
1,24.984795,24.045816,24.705595,23.12102,15.645124,16.14902,33
1,25.273428,24.383121,24.873049,23.396118,15.645124,16.14902,33
1,25.414614,24.516155,25.247566,23.531876,15.645124,16.14902,33
1,26.427048,24.860464,26.244726,23.88436,15.645124,16.14902,33
1,26.943855,24.862656,26.655512,23.922876,15.645124,16.14902,33
1,27.068903,25.21024,26.850136,24.279333,15.645124,16.14902,33
1,26.060804,23.886694,25.32395,23.405487,15.645124,16.14902,34
1,25.80467,23.83375,25.027756,23.348278,15.645124,16.14902,34
1,25.699999,24.696041,24.440619,24.333868,15.645124,16.14902,34
1,25.325335,24.623,24.20951,24.23826,15.645124,16.14902,34
1,25.048937,24.422003,24.441832,24.047052,15.645124,16.14902,34
1,25.519056,25.981844,24.88341,25.53458,15.645124,16.14902,34
1,25.921762,25.119148,25.055191,24.731985,15.645124,16.14902,34
1,25.285816,25.156631,25.309296,24.77494,15.645124,16.14902,34
1,24.96827,25.129093,25.305363,24.748608,15.645124,16.14902,34
1,0.0,3.6580107,0.0,2.98832,15.645124,16.14902,35
1,0.0,2.7120824,0.0,2.036205,15.645124,16.14902,35
1,0.0,2.6071532,0.0,1.9241726,15.645124,16.14902,35
1,0.0,2.6271675,0.0,1.940077,15.645124,16.14902,35
1,0.0,2.1862838,0.0,1.4840194,15.645124,16.14902,35
1,0.0,2.5718572,0.0,1.8795274,15.645124,16.14902,35
1,0.0,2.6691022,0.0,1.9705465,15.645124,16.14902,35
1,0.0,3.2346346,0.0,2.5248485,15.645124,16.14902,35
1,24.899202,10.962176,24.375511,10.720115,15.645124,16.14902,35
1,24.36525,23.78584,24.19901,23.299957,15.645124,16.14902,36
1,24.659388,23.896511,24.554224,23.411358,15.645124,16.14902,36
1,24.705015,23.94834,24.700686,23.462006,15.645124,16.14902,36
1,24.995537,24.10236,25.065517,23.619505,15.645124,16.14902,36
1,25.119215,24.206114,25.21388,23.724482,15.645124,16.14902,36
1,0.0,7.216921,0.0,6.4290338,15.645124,16.14902,37
1,0.0,6.9273305,0.0,6.1993027,15.645124,16.14902,37
1,0.0,6.9050603,0.0,6.17627,15.645124,16.14902,37
1,0.0,6.910271,0.0,6.1814795,15.645124,16.14902,37
1,0.0,6.937147,0.0,6.208782,15.645124,16.14902,37
1,0.0,6.963896,0.0,6.236166,15.645124,16.14902,37
1,22.657171,7.4757943,22.245913,6.8208838,15.645124,16.14902,37
1,22.715557,7.4902744,22.324991,6.8367977,15.645124,16.14902,37
1,0.0,-3.6667342,0.0,-4.176295,15.645124,16.14902,38
1,0.0,-3.6381025,0.0,-4.1532907,15.645124,16.14902,38
1,0.0,-3.587607,0.0,-4.112562,15.645124,16.14902,38
1,0.0,-3.4207218,0.0,-3.9779954,15.645124,16.14902,38
1,0.0,-3.0486696,0.0,-3.6523046,15.645124,16.14902,38
1,0.0,-3.0431342,0.0,-3.648652,15.645124,16.14902,38
1,0.0,0.41736755,0.0,-0.069762416,15.645124,16.14902,38
1,0.0,0.56017596,0.0,0.054190047,15.645124,16.14902,38
1,0.0,0.21275981,0.0,-0.31846747,15.645124,16.14902,38
1,21.699972,20.634506,21.769777,20.344023,15.645124,16.14902,39
1,21.942528,20.685093,21.786428,20.39417,15.645124,16.14902,39
1,21.826609,21.060871,21.792473,20.768438,15.645124,16.14902,39
1,21.414564,20.790699,21.781008,20.500614,15.645124,16.14902,39
1,21.45745,20.853832,21.924852,20.565744,15.645124,16.14902,39
1,21.795048,20.980812,22.265673,20.655338,15.645124,16.14902,39
1,22.482664,22.49975,22.3987,22.057009,15.645124,16.14902,39
1,22.559807,23.565222,22.514158,22.671146,15.645124,16.14902,39
1,22.675158,23.611029,22.702423,22.716854,15.645124,16.14902,39
1,23.635199,24.222357,23.006727,23.26723,15.645124,16.14902,39
1,0.0,9.618209,0.0,9.058369,15.645124,16.14902,40
1,0.0,9.671412,0.0,9.1133795,15.645124,16.14902,40
1,0.0,9.710461,0.0,9.113012,15.645124,16.14902,40
1,21.938719,10.297446,21.535126,9.718669,15.645124,16.14902,40
1,0.0,2.629739,0.0,2.1940901,15.645124,16.14902,41
1,0.0,3.8834424,0.0,3.3900313,15.645124,16.14902,41
1,23.758108,23.307379,24.03935,22.643253,15.645124,16.14902,42
1,23.915438,23.375072,24.204622,22.711996,15.645124,16.14902,42
1,24.66608,24.559986,24.900625,23.787996,15.645124,16.14902,42
1,24.946886,24.720766,25.218517,23.952202,15.645124,16.14902,42
1,24.968456,24.70961,25.215235,23.940247,15.645124,16.14902,42
1,25.071867,24.695532,25.27972,23.92423,15.645124,16.14902,42
1,25.328436,23.887175,25.519056,23.230328,15.645124,16.14902,42
1,22.219852,22.184464,22.764097,21.721962,15.645124,16.14902,43
1,22.282574,22.273006,22.893402,21.809443,15.645124,16.14902,43
1,22.200764,22.258924,22.887634,21.796217,15.645124,16.14902,43
1,22.364544,22.226408,23.067831,21.766571,15.645124,16.14902,43
1,24.325539,23.409227,23.688211,23.191603,15.645124,16.14902,44
1,24.33623,24.602097,24.93258,24.243345,15.645124,16.14902,44
1,25.441765,24.93636,25.197332,24.562128,15.645124,16.14902,44
1,25.567453,25.534887,25.7137,25.12131,15.645124,16.14902,44
1,26.280094,26.720797,26.112337,25.87707,15.645124,16.14902,44
1,26.479008,26.799294,26.314253,25.9571,15.645124,16.14902,44
1,26.393147,25.854156,26.208063,25.176554,15.645124,16.14902,44
1,26.70468,26.648832,26.60937,25.893015,15.645124,16.14902,44
1,19.526901,19.099222,19.151442,18.786806,15.645124,16.14902,45
1,20.151474,21.04289,19.857012,20.58647,15.645124,16.14902,45
1,20.718424,21.06763,20.43154,20.611408,15.645124,16.14902,45
1,20.871576,21.4227,20.919762,20.877401,15.645124,16.14902,45
1,21.106901,21.461706,21.07775,20.916933,15.645124,16.14902,45
1,21.418215,21.567175,21.521513,21.02439,15.645124,16.14902,45
1,21.711535,22.374025,21.544718,21.560612,15.645124,16.14902,45
1,22.092422,22.264275,21.548391,21.537477,15.645124,16.14902,45
1,22.235962,21.875576,21.723545,21.32977,15.645124,16.14902,45
1,22.47681,22.231907,22.043644,21.599794,15.645124,16.14902,45
1,21.094847,21.22744,21.592302,20.686226,15.645124,16.14902,46
1,21.432758,21.354094,21.678444,20.811066,15.645124,16.14902,46
1,21.625853,21.606071,21.801826,20.975908,15.645124,16.14902,46
1,22.436155,21.09062,22.112156,20.638323,15.645124,16.14902,46
1,20.91184,18.209578,20.850838,17.818012,15.645124,16.14902,47
1,21.217852,18.342424,20.822262,17.97653,15.645124,16.14902,47
1,20.936615,18.228481,20.908703,17.858372,15.645124,16.14902,47
1,21.280247,19.386778,20.661356,19.19643,15.645124,16.14902,47
1,21.127405,20.453823,20.238314,19.940828,15.645124,16.14902,47
1,21.245497,20.668346,20.500273,20.065681,15.645124,16.14902,47
1,21.95944,21.082037,21.157005,20.388557,15.645124,16.14902,47
1,21.950703,21.846548,21.397892,21.073736,15.645124,16.14902,47
1,22.366795,22.230968,21.917315,21.371597,15.645124,16.14902,47
1,22.270994,22.1929,21.917738,21.33198,15.645124,16.14902,47
1,22.493795,22.276863,22.148214,21.417797,15.645124,16.14902,47
1,22.55946,22.328863,22.265076,21.471031,15.645124,16.14902,47
1,22.613153,22.403997,22.365013,21.547754,15.645124,16.14902,47
1,24.248394,23.504124,24.536974,22.813112,15.645124,16.14902,48
1,24.253918,23.542559,24.55812,22.852652,15.645124,16.14902,48
1,24.28023,23.58281,24.602379,22.894068,15.645124,16.14902,48
1,24.370888,23.685062,24.766928,22.999151,15.645124,16.14902,48
1,24.457146,23.734215,24.837526,23.04975,15.645124,16.14902,48
1,24.475023,23.778788,24.929148,23.095354,15.645124,16.14902,48
1,24.589375,24.577822,25.249693,23.813131,15.645124,16.14902,48
1,25.117664,25.071823,25.679092,24.28316,15.645124,16.14902,48
1,25.543547,24.968517,25.733902,24.211212,15.645124,16.14902,48
1,23.831497,21.594099,22.510288,21.329449,15.645124,16.14902,49
1,23.98674,22.254347,22.46906,21.981577,15.645124,16.14902,49
1,23.9469,24.11921,22.82195,23.278095,15.645124,16.14902,49
1,24.321604,24.481676,23.393404,23.553633,15.645124,16.14902,49
1,24.246365,24.53405,23.392801,23.605934,15.645124,16.14902,49
1,24.199095,22.528229,23.40559,22.237123,15.645124,16.14902,49
1,24.218416,22.601374,23.654245,22.330029,15.645124,16.14902,49
1,24.647978,24.579279,24.160841,23.83209,15.645124,16.14902,49
1,24.63798,24.61641,24.121796,23.870203,15.645124,16.14902,49
1,0.0,6.712499,0.0,6.008369,15.645124,16.14902,50
1,0.0,7.4295397,0.0,6.8506784,15.645124,16.14902,50
1,0.0,7.686003,0.0,7.1192174,15.645124,16.14902,50
1,0.0,6.294151,0.0,5.660242,15.645124,16.14902,50
1,0.0,14.020516,0.0,13.611116,15.645124,16.14902,50
1,0.0,14.095074,0.0,13.686562,15.645124,16.14902,50
1,0.0,14.47197,0.0,14.023549,15.645124,16.14902,50
1,23.445166,16.044477,23.443888,15.545426,15.645124,16.14902,50
1,22.970613,20.861507,22.759932,20.553919,15.645124,16.14902,51
1,22.55261,22.260605,23.191233,21.909492,15.645124,16.14902,51
1,22.816511,23.032167,23.034351,22.357729,15.645124,16.14902,51
1,23.425928,23.61119,23.784945,22.751558,15.645124,16.14902,51
1,24.224117,24.19258,24.342537,23.311647,15.645124,16.14902,51
1,0.0,0.72518617,0.0,-0.17145342,15.645124,16.14902,52
1,0.0,0.7349988,0.0,-0.15941063,15.645124,16.14902,52
1,0.0,0.7461233,0.0,-0.14351326,15.645124,16.14902,52
1,0.0,0.7756634,0.0,-0.10200242,15.645124,16.14902,52
1,0.0,1.1669037,0.0,0.39004892,15.645124,16.14902,52
1,0.0,1.23324,0.0,0.46080413,15.645124,16.14902,52
1,0.0,1.6333244,0.0,0.9217135,15.645124,16.14902,52
1,24.529348,17.178453,24.609768,16.649933,15.645124,16.14902,53
1,25.145792,18.27862,24.939932,17.70688,15.645124,16.14902,53
1,25.432796,18.96046,25.405397,18.34759,15.645124,16.14902,53
1,25.949013,19.247906,25.938202,18.640497,15.645124,16.14902,53
1,26.174305,19.126625,26.232655,18.519958,15.645124,16.14902,53
1,26.340036,19.231482,26.382748,18.626568,15.645124,16.14902,53
1,0.0,0.8519141,0.0,0.22046283,15.645124,16.14902,54
1,0.0,0.8671828,0.0,0.23350452,15.645124,16.14902,54
1,0.0,1.0110127,0.0,0.36707142,15.645124,16.14902,54
1,0.0,1.3111615,0.0,0.65528154,15.645124,16.14902,54
1,0.0,1.3324723,0.0,0.67350537,15.645124,16.14902,54
1,24.805393,1.3240553,25.248215,0.6610809,15.645124,16.14902,54
1,25.244806,24.288843,25.753704,23.93256,15.645124,16.14902,55
1,25.251085,24.266705,25.78586,23.910986,15.645124,16.14902,55
1,24.873592,24.276571,25.910652,23.920458,15.645124,16.14902,55
1,25.829212,25.212727,26.37224,24.624636,15.645124,16.14902,55
1,26.416998,25.012373,26.589733,24.61627,15.645124,16.14902,55
1,26.513226,25.346899,26.828058,24.867859,15.645124,16.14902,55
1,18.213902,19.69295,18.432135,19.414917,15.645124,16.14902,56
1,18.514948,19.870338,19.09749,19.589243,15.645124,16.14902,56
1,18.667469,19.175665,19.038065,18.963163,15.645124,16.14902,56
1,18.996155,19.207382,18.95899,18.995615,15.645124,16.14902,56
1,19.02055,19.1339,19.093155,18.919334,15.645124,16.14902,56
1,19.197504,19.191307,19.342363,18.978416,15.645124,16.14902,56
1,19.083187,19.190931,19.216131,18.977667,15.645124,16.14902,56
1,19.489103,19.127872,19.062983,18.911842,15.645124,16.14902,56
1,19.64153,19.008636,18.867025,18.788195,15.645124,16.14902,56
1,19.782463,20.078623,18.641525,19.784018,15.645124,16.14902,56
1,20.690813,20.80688,19.952805,20.48579,15.645124,16.14902,56
1,20.962597,20.392408,20.243465,20.23134,15.645124,16.14902,56
1,21.297903,20.54804,20.542372,20.35926,15.645124,16.14902,56
1,21.7281,21.32207,20.845919,21.017073,15.645124,16.14902,56
1,21.801645,21.36647,20.967531,21.06077,15.645124,16.14902,56
1,0.0,10.430587,0.0,9.532135,15.645124,16.14902,57
1,0.0,10.390831,0.0,9.49694,15.645124,16.14902,57
1,0.0,10.508611,0.0,9.61028,15.645124,16.14902,57
1,0.0,9.871666,0.0,9.016867,15.645124,16.14902,57
1,0.0,10.068315,0.0,9.205238,15.645124,16.14902,57
1,0.0,10.178414,0.0,9.311557,15.645124,16.14902,57
1,0.0,10.155583,0.0,9.2913065,15.645124,16.14902,57
1,0.0,10.179085,0.0,9.315298,15.645124,16.14902,57
1,0.0,10.125838,0.0,9.265661,15.645124,16.14902,57
1,24.861229,10.142347,25.835253,9.282364,15.645124,16.14902,57
1,24.984564,10.196619,25.916224,9.334621,15.645124,16.14902,57
1,25.377226,10.302082,26.055984,9.4352865,15.645124,16.14902,57
1,25.98076,10.34746,26.0656,9.480749,15.645124,16.14902,57
1,26.036472,10.543323,26.174305,9.669959,15.645124,16.14902,57
1,26.060804,10.535788,26.203905,9.663912,15.645124,16.14902,57
1,21.478056,20.215694,21.42436,19.918562,15.645124,16.14902,59
1,21.59015,20.836561,21.288397,20.523129,15.645124,16.14902,59
1,21.663673,20.841698,21.635227,20.532667,15.645124,16.14902,59
1,21.94766,22.596863,21.653276,21.80098,15.645124,16.14902,59
1,22.027185,22.838526,21.738216,21.960331,15.645124,16.14902,59
1,22.230516,22.73183,21.90947,21.938868,15.645124,16.14902,59
1,22.22048,22.548687,21.919424,21.842241,15.645124,16.14902,59
1,22.86969,22.8137,22.315237,22.109741,15.645124,16.14902,59
1,22.671228,21.243654,22.003708,20.424438,15.645124,16.14902,60
1,22.901798,21.295357,22.21961,20.477116,15.645124,16.14902,60
1,23.1082,21.393946,22.384584,20.578562,15.645124,16.14902,60
1,23.057417,21.481956,22.531998,20.668768,15.645124,16.14902,60
1,23.13294,21.576998,22.69177,20.76632,15.645124,16.14902,60
1,22.022682,19.107273,20.760527,18.50819,15.645124,16.14902,61
1,22.188862,19.1697,20.664942,18.570591,15.645124,16.14902,61
1,0.0,-4.1579833,0.0,-4.8759303,15.645124,16.14902,62
1,0.0,-4.1593175,0.0,-4.8788,15.645124,16.14902,62
1,0.0,-1.6418899,0.0,-2.5201375,15.645124,16.14902,62
1,0.0,1.0321971,0.0,0.28966588,15.645124,16.14902,62
1,0.0,1.0154969,0.0,0.26240596,15.645124,16.14902,62
1,0.0,1.0150223,0.0,0.25898987,15.645124,16.14902,62
1,0.0,1.0438553,0.0,0.3004373,15.645124,16.14902,62
1,0.0,1.4587198,0.0,0.8701531,15.645124,16.14902,62
1,0.0,4.15083,0.0,3.5643296,15.645124,16.14902,63
1,0.0,4.291067,0.0,3.6873577,15.645124,16.14902,63
1,0.0,4.3537793,0.0,3.7422452,15.645124,16.14902,63
1,0.0,4.613562,0.0,3.970736,15.645124,16.14902,63
1,0.0,4.286969,0.0,3.5453496,15.645124,16.14902,63
1,0.0,4.9013915,0.0,4.2325087,15.645124,16.14902,63
1,22.69529,22.732052,22.050373,22.328527,15.645124,16.14902,64
1,22.547743,22.922165,22.244701,22.518421,15.645124,16.14902,64
1,22.882044,22.95359,22.48923,22.553812,15.645124,16.14902,64
1,23.088278,22.983679,22.991997,22.586514,15.645124,16.14902,64
1,23.094763,23.263174,23.681152,22.864048,15.645124,16.14902,64
1,23.761875,23.957008,23.824827,23.570635,15.645124,16.14902,64
1,22.540823,22.976933,21.62466,22.591825,15.645124,16.14902,64
1,22.771528,22.88734,21.7959,22.503004,15.645124,16.14902,64
1,0.0,-0.17463028,0.0,-0.8118978,15.645124,16.14902,65
1,0.0,0.022570573,0.0,-0.7083934,15.645124,16.14902,65
1,0.0,0.1129621,0.0,-0.62542874,15.645124,16.14902,65
1,0.0,0.28605932,0.0,-0.45859724,15.645124,16.14902,65
1,0.0,0.4901373,0.0,-0.25877368,15.645124,16.14902,65
1,0.0,1.1711569,0.0,0.43135437,15.645124,16.14902,65
1,22.016499,21.070896,21.72453,20.645784,15.645124,16.14902,66
1,22.238834,21.652138,21.86478,21.272697,15.645124,16.14902,66
1,22.545511,21.801718,22.094038,21.420143,15.645124,16.14902,66
1,22.778584,22.413465,22.552889,22.049387,15.645124,16.14902,66
1,22.720644,22.440437,22.544062,22.076109,15.645124,16.14902,66
1,23.06031,22.972042,22.987747,22.586435,15.645124,16.14902,66
1,23.288883,23.01402,23.184258,22.631004,15.645124,16.14902,66
1,23.388525,23.140566,23.323418,22.754412,15.645124,16.14902,66
1,23.813671,24.403522,23.567728,23.933123,15.645124,16.14902,66
1,23.841743,24.90252,23.65028,24.256039,15.645124,16.14902,66
1,23.849222,25.147125,23.595366,24.409302,15.645124,16.14902,66
1,24.05771,16.239752,23.951908,15.76154,15.645124,16.14902,67
1,25.635921,16.687862,25.450653,16.210434,15.645124,16.14902,67
1,25.88232,16.861423,25.693079,16.386007,15.645124,16.14902,67
1,26.046276,17.509293,25.932753,16.944593,15.645124,16.14902,67
