sanction,neighbor,log_rgdp,log_pop,polity2,country_id,year_id,iso3st,year,country,incomegroup_t,region_t,exports,imports,sanction_shap,neighbor_shap,log_rgdp_shap,log_pop_shap,polity2_shap,country_id_shap,year_id_shap
1.0,0.0,23.352875379370136,3.31871367419904,-5.0,14.0,34.0,CMR,1995,Cameroon,Lower middle income,Sub-Saharan Africa,2348799529.0,1636645933.0,-0.0622891706654723,0.0018188838529121,-0.8696135573086552,0.1265543305773616,-0.0298126032750642,-0.0309345303180301,-0.0865579443177411
1.0,0.0,23.39416195856546,3.345628555992533,-5.0,14.0,35.0,CMR,1996,Cameroon,Lower middle income,Sub-Saharan Africa,2691568972.0,2313348982.0,-0.0557810058610718,0.0016990574925138,-0.8754442021184018,0.1142750845125248,-0.0328416150233131,-0.0259190869371727,-0.0421638907260779
1.0,0.0,23.43844018560605,3.3721440764987656,-5.0,14.0,36.0,CMR,1997,Cameroon,Lower middle income,Sub-Saharan Africa,2875461379.0,2354149771.0,-0.0462560675151707,0.0017328113745071,-0.8841371405533693,0.0882589952951369,-0.0416197247932075,-0.0242948481882423,0.0371928852979511
1.0,0.0,23.48461297360923,3.3986244936225454,-5.0,14.0,37.0,CMR,1998,Cameroon,Lower middle income,Sub-Saharan Africa,2483240189.0,2295271124.0,-0.1077913619833479,0.0019312164403362,-0.9079316272561748,0.0775960838050306,-0.0485819357273603,-0.017868379860786,0.0081431089608306
0.0,0.0,23.52873802756382,3.425154127471406,-5.0,14.0,38.0,CMR,1999,Cameroon,Lower middle income,Sub-Saharan Africa,2247078226.0,2059848165.0,0.0100135028717231,0.001634211550315,-0.8125712767789236,0.0199036795298528,-0.0423848427075969,-0.0092529146046636,0.0746004004217851
0.0,0.0,23.566346073721466,3.451481758146494,-5.0,14.0,39.0,CMR,2000,Cameroon,Lower middle income,Sub-Saharan Africa,2626514828.0,2437829406.0,0.0067813132583542,0.0013364244079518,-0.8036065658788953,0.0115413969970444,-0.0460583495767006,-0.0067364400168748,0.0816681384133741
0.0,0.0,23.608679832367304,3.477746083785891,-5.0,14.0,40.0,CMR,2001,Cameroon,Lower middle income,Sub-Saharan Africa,2766983730.0,2881977219.0,0.0084227273184815,0.0010351086231324,-0.7696527855258236,0.0406090797541478,-0.0516825309800147,-0.0021966879912452,0.1112620173220547
0.0,0.0,23.652476854642803,3.5045585655876255,-5.0,14.0,41.0,CMR,2002,Cameroon,Lower middle income,Sub-Saharan Africa,2854249060.0,3165848310.0,0.0069664715077906,0.0006648380126293,-0.7016863966393365,0.0432341783056462,-0.0548883326154136,0.0025318176918771,0.1098763922454457
0.0,0.0,23.705573482109536,3.5318332787992803,-5.0,14.0,42.0,CMR,2003,Cameroon,Lower middle income,Sub-Saharan Africa,3104135993.0,3322828644.0,0.0038095634108538,-0.00034126775147,-0.6877759771887543,0.0428908341793537,-0.064684822334127,0.008801359407269,0.1676416449553684
0.0,0.0,23.773688688275215,3.559307429123949,-5.0,14.0,43.0,CMR,2004,Cameroon,Lower middle income,Sub-Saharan Africa,3868330225.0,4008132753.0,0.0035369439906676,-0.0024190539535239,-0.5237288648916668,0.023569994493506,-0.0629760281560025,0.0129057177600534,0.3536520894298116
0.0,0.0,23.795726758292698,3.5868648139334156,-5.0,14.0,44.0,CMR,2005,Cameroon,Lower middle income,Sub-Saharan Africa,4340055666.0,4438925461.0,0.0044890499974835,-0.0033548725743351,-0.4816264484768633,0.0241027838116341,-0.0734120310672777,0.0041724756221661,0.4770643375260945
0.0,1.0,23.83311486314718,3.6143503267868233,-5.0,14.0,45.0,CMR,2006,Cameroon,Lower middle income,Sub-Saharan Africa,5055972600.0,4793806221.0,0.00388403444001,0.0061023156338878,-0.4378705365705323,0.0220716587304425,-0.0938915538280493,-0.0240655889456635,0.6210500747243426
0.0,1.0,23.87548052014582,3.6424131093958767,-5.0,14.0,46.0,CMR,2007,Cameroon,Lower middle income,Sub-Saharan Africa,6455516974.0,6278066804.0,0.0036574115589318,0.0080968665234023,-0.3973621232074203,0.0138075792895974,-0.1026009628942307,-0.0396345630560169,0.749046641862775
0.0,1.0,23.903559372364743,3.6710389545854363,-5.0,14.0,47.0,CMR,2008,Cameroon,Lower middle income,Sub-Saharan Africa,7485406851.0,8291276216.0,0.0036521201780748,0.0053961181583633,-0.4193581129876985,0.0129241926413255,-0.1049677502153296,-0.0431641042605887,0.8397195945859056
0.0,1.0,23.929024874250594,3.6996928769999564,-5.0,14.0,48.0,CMR,2009,Cameroon,Lower middle income,Sub-Saharan Africa,5469950249.0,6311089301.0,0.0097601217594614,0.0048822833712211,-0.3969173420160778,-0.0037506765818252,-0.1057776572389042,-0.0432952036997989,0.8508812571336147
0.0,1.0,23.95760285317153,3.728269491632961,-5.0,14.0,49.0,CMR,2010,Cameroon,Lower middle income,Sub-Saharan Africa,6153122906.0,6841031832.0,0.0104337507812297,0.0034991743287701,-0.3522598330581075,-0.0062574971984752,-0.0977717735710222,-0.0420077773626922,0.8981945371281314
0.0,1.0,23.990836557636634,3.7565537213910107,-5.0,14.0,50.0,CMR,2011,Cameroon,Lower middle income,Sub-Saharan Africa,7421773623.0,8359880286.0,0.0104687553222738,-0.0005963364317572,-0.2965411980067159,-0.0070725130099414,-0.08995407130432,-0.0388547390627108,0.925046029051437
0.0,1.0,24.036058254991648,3.7846841931945683,-5.0,14.0,51.0,CMR,2012,Cameroon,Lower middle income,Sub-Saharan Africa,7200040957.0,7888349868.0,0.0104323217051832,-0.0012544231896657,-0.2856395757434274,-0.0071759201456511,-0.0880736794558195,-0.039509246785464,0.9357630298610008
0.0,1.0,24.08480583882095,3.8127751303477204,-5.0,14.0,52.0,CMR,2013,Cameroon,Lower middle income,Sub-Saharan Africa,7973145413.0,8781390774.0,0.0113470167326096,-0.0030270081412672,-0.2766812143852657,-0.0075600650369727,-0.086656094122679,-0.0378049974135599,0.9436253813896816
0.0,1.0,24.140428022375406,3.843034349646594,-5.0,14.0,53.0,CMR,2014,Cameroon,Lower middle income,Sub-Saharan Africa,8590854303.0,9905295758.0,0.0114626184976254,-0.0059994273280776,-0.2674197689845982,-0.0055118932244473,-0.0876225493262919,-0.036589626620605,0.9457277858072264
0.0,1.0,24.195550031309633,3.8744277842706407,-5.0,14.0,54.0,CMR,2015,Cameroon,Lower middle income,Sub-Saharan Africa,6760654005.0,7907933406.0,0.0100915074760423,-0.0063775043861147,-0.2288021499794997,-0.0046914463043446,-0.0879219225898176,-0.0361381460196882,0.913523661567248
0.0,1.0,24.239909386626557,3.9043211068056927,-5.0,14.0,55.0,CMR,2016,Cameroon,Lower middle income,Sub-Saharan Africa,6407809686.0,7333874148.0,0.0100952711386893,-0.0063700660177191,-0.2225647114508849,-0.0052513544735868,-0.087552595006173,-0.0355043964336921,0.9119572452457532
0.0,1.0,24.27470857529304,3.932671086600005,-5.0,14.0,56.0,CMR,2017,Cameroon,Lower middle income,Sub-Saharan Africa,6624479953.0,7525797298.0,0.0098325585479817,-0.007309297143406,-0.2008202434040164,-0.0032386953412872,-0.0862481508829668,-0.0351918584537157,0.9146480430548412
0.0,1.0,24.313501449239325,3.9603741854486105,-5.0,14.0,57.0,CMR,2018,Cameroon,Lower middle income,Sub-Saharan Africa,7486173533.0,8730827317.0,0.0092587486042384,-0.0072399469457614,-0.1896606913793682,-0.002825355447543,-0.0879741549736312,-0.0353591937661266,0.9177593091653328
0.0,0.0,20.751789871962128,1.0240061727177767,-7.0,10.0,0.0,CAF,1961,Central African Republic,Low income,Sub-Saharan Africa,32618432.17,44034883.42,0.0024927553224631,-0.0036800390949969,-2.7404249087454695,-0.137305437346777,-0.0135945324823712,-0.0575247375172167,-1.657024233295607
0.0,0.0,20.71394469001852,1.0431548707257818,-7.0,10.0,1.0,CAF,1962,Central African Republic,Low income,Sub-Saharan Africa,30610519.65,46936114.64,0.002463710047425,-0.003599917029308,-2.747786610982709,-0.1375750819739016,-0.0138936410255477,-0.0576138954057712,-1.6558975884979723
0.0,0.0,20.706849470852706,1.0627277487218663,-7.0,10.0,2.0,CAF,1963,Central African Republic,Low income,Sub-Saharan Africa,32650882.14,49792597.31,0.0024495256649746,-0.0035962424216475,-2.746236727244894,-0.1344816106076428,-0.0136081693529722,-0.0576888667885618,-1.649143740854805
0.0,0.0,20.727439283988375,1.0827797789952098,-7.0,10.0,3.0,CAF,1964,Central African Republic,Low income,Sub-Saharan Africa,40403677.01,57952751.48,0.002407398164214,-0.0036080163406201,-2.7520560102621516,-0.1341216347709156,-0.0132175801751865,-0.0573411496299067,-1.6381247482720969
0.0,0.0,20.736870457988143,1.1033704990754944,-7.0,10.0,4.0,CAF,1965,Central African Republic,Low income,Sub-Saharan Africa,40806173.54,56720586.89,0.0023039534129687,-0.0036571561183424,-2.749476928596277,-0.1284507498953241,-0.0130121363449556,-0.0572081913606983,-1.6125878954932908
0.0,0.0,20.743297596813246,1.1245665918213659,-7.0,10.0,5.0,CAF,1966,Central African Republic,Low income,Sub-Saharan Africa,44773974.2,67160961.3,0.0020445064915368,-0.003361425321983,-2.735988111666363,-0.1116541993330776,-0.0126998093936194,-0.0550054785243571,-1.5670940518782328
