fold,preindex,country_id,y_true_imports,y_pred_imports,y_true_exports,y_pred_exports,mse_imports,mse_exports,shap_sanction,shap_neighbor,shap_log_rgdp,shap_log_pop,shap_polity2,shap_country_id
2,192,6,25.296621,24.636124,25.226562,24.295168,18.626741,18.44707,0.22691418929894333,-0.7625735901991546,0.8609131836096462,0.03537512969971316,1.8193361792365699,4.877605275213723
2,198,6,25.32477,24.68167,25.377226,24.344252,18.626741,18.44707,0.2263659201860486,-0.7630999930103652,0.9006263741453466,0.035622249643011895,1.8212761301795626,4.882325263718766
2,203,6,25.672026,24.763618,25.664907,24.434122,18.626741,18.44707,0.22623984599112942,-0.7641814642349816,0.9680283609827331,0.03893555976946842,1.8251210529208197,4.890921823441991
2,205,6,25.740545,24.782536,25.733902,24.454338,18.626741,18.44707,0.22621521808703965,-0.7643895568450233,0.9828221566677051,0.040879804829751655,1.825921939154462,4.892532700717458
2,207,6,25.810862,24.795279,25.810862,24.467718,18.626741,18.44707,0.22618300424019447,-0.764523639678952,0.9926203346649799,0.04257398500045239,1.8264080285032538,4.893463546097285
2,209,6,25.910652,25.381207,25.90505,25.009682,18.626741,18.44707,-0.0793507873217207,0.2063634502490444,1.0299271257718396,0.040540174444517026,1.7960191321372936,4.809154126803076
2,219,6,26.382748,25.512941,26.427048,25.14853,18.626741,18.44707,-0.07963409026463272,0.20674912126859962,1.1402892093658408,0.04999918580055512,1.8005210866928056,4.816463557243343
2,220,6,26.436998,25.068594,26.479008,24.741787,18.626741,18.44707,-0.08561283191045492,0.20822429219881258,1.1471327726046285,0.048695228179304516,1.3131843400796248,4.858416887362798
2,222,6,26.36162,25.061878,26.375755,24.732044,18.626741,18.44707,-0.08557488679886022,0.20827139759063953,1.1399530760049814,0.05215267956256599,1.3124941279490718,4.856028519670183
2,226,6,26.50401,25.096539,26.519323,24.766502,18.626741,18.44707,-0.08552123975754043,0.20838999986648252,1.1642960723241167,0.06024276447295859,1.3132546657721147,4.857322990655918
2,230,6,26.72468,24.655518,26.719717,24.389042,18.626741,18.44707,0.24247695551315196,-0.7697098522186183,1.1703410233656573,0.08099638277291901,1.3677172773281752,4.985142500996593
2,240,7,20.45133,18.150002,19.61977,17.959341,18.626741,18.44707,0.21268032640032283,-0.8384826399497717,-0.9572516228966405,-0.07779804108726102,-3.20530657099622,5.437606784041354
2,256,7,21.120842,22.137125,21.01981,21.664957,18.626741,18.44707,0.2445772217710811,0.2080437606573175,-0.8326110709905599,-0.050919385691482404,0.8520787815848968,4.1374024175604145
2,263,7,21.13781,22.159674,21.107384,21.712664,18.626741,18.44707,-0.08264092238743939,0.20546426812808466,-0.6918895791967743,-0.0034522097706765863,1.0711213119625986,4.082517531692984
2,266,7,21.490097,22.609154,21.39453,22.119146,18.626741,18.44707,0.24434613239765293,0.20682452479998362,-0.633657491922382,0.017053707043333935,1.0791204130848293,4.116913171788054
2,270,7,21.890173,22.713919,21.759958,22.221638,18.626741,18.44707,0.2439514307578406,0.20702683480581202,-0.5549830744266542,0.043643521587050864,1.0791246941089674,4.116601988712947
2,272,7,22.017527,22.764362,21.7583,22.270748,18.626741,18.44707,0.24368833462396994,0.20713179278373645,-0.5174072381258011,0.056999776720999866,1.0791551344394748,4.116241244395576
2,273,7,22.050026,22.786203,21.88477,22.291643,18.626741,18.44707,0.24353124912579016,0.2071815583705897,-0.5018187378247522,0.0636738821665509,1.0792115991910312,4.115870543003083
2,275,7,22.231138,22.857044,22.001217,22.362787,18.626741,18.44707,0.24332637147108888,0.20735965971151665,-0.44496409654617897,0.07707123319308205,1.079118888656304,4.116578873117769
2,278,8,23.180733,24.883255,23.193953,24.450558,18.626741,18.44707,-0.08519474601745401,0.20261767884095624,-0.16901725677648932,0.036394836982085746,0.7986695935328846,6.521231607953707
2,281,8,22.785374,21.88715,23.008526,21.653912,18.626741,18.44707,0.22922034180039386,-0.8171431975799284,-0.22077090699349294,0.06343592767293732,-3.0467726450599715,8.100627000583955
2,283,8,23.001263,21.598845,23.2138,21.377071,18.626741,18.44707,-0.07452570549647075,-0.8127913789047491,-0.15653412033803854,0.05527498147947034,-3.0203540642255304,8.029221525316439
2,286,8,23.245255,22.07558,23.52405,21.852947,18.626741,18.44707,0.22823459708815144,-0.8192543129349777,-0.06511023262763907,0.06344489833961339,-3.045723701233666,8.135436057925224
2,287,8,23.342424,22.560387,23.60476,22.31137,18.626741,18.44707,-0.0766853923797637,0.21715600478648817,-0.08746353051065896,0.048842411433664426,-2.948188030168422,7.828171904186414
2,290,8,23.634012,22.714025,23.78646,22.470177,18.626741,18.44707,-0.07580886101722711,0.21740138955910737,0.04001508083195229,0.04316124452898682,-2.9483597482368276,7.85906310140341
2,297,8,24.345789,22.957508,24.304226,22.721418,18.626741,18.44707,-0.07419126439094846,0.21821888399123643,0.23972659918418404,0.03580076596389376,-2.9489874897773083,7.908387301820024
2,299,8,24.322683,22.973265,24.191374,22.737602,18.626741,18.44707,-0.07410166001319766,0.21828576080004206,0.25237336657196024,0.035619787660737375,-2.949153668624658,7.9116878174518614
2,300,8,24.210323,22.950647,24.212164,22.714296,18.626741,18.44707,-0.07423638772964666,0.21818779043356282,0.23411643704771923,0.03624667405088928,-2.948888979643581,7.906668529599911
2,303,8,24.372353,22.968199,24.347034,22.732439,18.626741,18.44707,-0.0741264928181886,0.21826552625497916,0.24836920078098634,0.03545059394836642,-2.94911522119245,7.9108018789043015
2,304,9,21.773436,18.783215,21.508085,18.556658,18.626741,18.44707,0.1802891518498461,0.24978357001145884,-0.41554883438845414,-0.06707541517664982,-3.1908298846508085,4.448042691079283
2,305,9,21.76883,18.805754,21.61027,18.579533,18.626741,18.44707,0.17968625785410702,0.2497184098164271,-0.3979713446001253,-0.061530418045817346,-3.191031077680487,4.4483285901745155
2,306,9,21.760178,18.829025,21.589972,18.60327,18.626741,18.44707,0.17890748194108236,0.24965006685256957,-0.37906813547263496,-0.056154916338619444,-3.191504067468145,4.448641548673313
2,307,9,21.799213,19.36133,21.559608,19.1173,18.626741,18.44707,-0.07703916915257877,0.2301282082398734,-0.456434364209572,-0.09465536553661152,-1.901679478079086,4.082456910719486
2,308,9,21.787382,19.363348,21.575071,19.118128,18.626741,18.44707,-0.07705555947622059,0.23008111588160063,-0.4572645022769749,-0.08991034725308267,-1.9021778226991457,4.08112183265885
2,309,9,21.553225,18.613594,21.52601,18.39008,18.626741,18.44707,-0.06455934270222353,0.2444141544501034,-0.3921633045822385,-0.04741509848832885,-3.1229512787560743,4.417715634887421
2,311,9,21.341759,21.559303,21.398195,21.159811,18.626741,18.44707,-0.08295729525883679,0.20965839608510908,-0.5145628913044943,-0.07761277753114754,1.0974803352951976,3.3487442260384563
2,313,9,21.417719,21.91427,21.354486,21.46836,18.626741,18.44707,0.24488576322794564,0.20980539842446577,-0.5378091679016778,-0.06678926966587402,1.1153046439091399,3.3703197426398552
2,316,9,21.766624,22.333796,21.333,21.859446,18.626741,18.44707,0.23623779875040551,0.20897544912496793,-0.5429118624925607,-0.05346104969581178,1.565005642890938,3.341396278540291
2,331,9,22.484192,22.292147,22.304218,21.854868,18.626741,18.44707,-0.08107429695129799,0.20974935356775726,-0.29912454332907984,0.01152586859464619,1.5577772605220581,3.3147397499680524
2,340,9,23.021822,21.19296,22.83724,20.856163,18.626741,18.44707,-0.0829119393030827,-0.758298819998906,-0.12122199318806356,0.05603757349650449,1.143894134461887,3.3769084933002813
2,342,9,23.14236,21.25695,23.002203,20.922262,18.626741,18.44707,-0.08287764501571897,-0.7587165406346358,-0.06794524383544985,0.06381764421860706,1.1449528601368335,3.379166013181211
2,343,9,23.282843,21.286526,23.10535,20.952734,18.626741,18.44707,-0.08285026947657058,-0.7589472093184865,-0.04349341332912094,0.06762250701586729,1.1454433250427236,3.380197496016825
2,344,9,23.22727,21.313171,23.044338,20.980072,18.626741,18.44707,-0.08282481813430914,-0.7592177702387244,-0.02171856439113328,0.07137788655360805,1.1458957535425862,3.3811056090196008
2,350,10,25.11258,23.113268,24.579508,22.794857,18.626741,18.44707,0.2190920156041776,0.22775389361381948,1.269552185078465,0.7426585206190697,-1.9970926149686148,5.072750608245531
2,351,10,25.155666,22.735258,24.70395,22.42376,18.626741,18.44707,-0.08117954572042556,0.22462026842434638,1.2863224792679235,0.7114966897765881,-2.0046409239172926,5.02008584421873
2,358,10,24.8956,25.486397,25.414614,24.974583,18.626741,18.44707,0.22323157433669683,0.2098769478003255,1.3911285128593438,0.6728248636325164,1.0942367569208082,4.316544843633968
2,360,10,24.850243,25.547417,25.245792,25.036755,18.626741,18.44707,0.22273933390776443,0.20981413658460787,1.4355357966025633,0.683811396678282,1.0958364174763404,4.321126315395039
2,361,10,24.799553,25.759302,25.423746,25.235716,18.626741,18.44707,0.22183770732085,0.20906900103887346,1.4345687593221663,0.6918444639841721,1.3314834476312003,4.2919454696178425
2,365,10,25.112253,25.767895,25.348238,25.238552,18.626741,18.44707,0.22121896922589313,0.20906616147358462,1.4287983504136417,0.7082842145363495,1.331437368790308,4.290536390066149
2,366,10,25.239233,25.794937,25.357994,25.266281,18.626741,18.44707,0.22091612295308932,0.2090459248224947,1.4487885951995902,0.7127916857798905,1.3321941531101997,4.292647361556677
2,374,10,25.53545,24.665672,25.527287,24.249216,18.626741,18.44707,-0.08095179001490181,-0.7743022625843764,1.4911144566535997,0.7668999635775884,1.3583288576603019,4.32602978658676
2,377,10,25.48544,25.612255,25.835253,25.125895,18.626741,18.44707,-0.08114894803365348,0.20836060245831015,1.5521951431830774,0.7621008854309737,1.3250059322913508,4.267188190738366
2,380,10,25.899416,25.68296,26.031534,25.199295,18.626741,18.44707,-0.08119289573033378,0.2083802813688956,1.6054185605843851,0.7713145718574528,1.3264588182767219,4.274027883529663
2,381,10,26.055984,25.70967,26.036472,25.227232,18.626741,18.44707,-0.0812074144681345,0.20839645250637376,1.6258879097700172,0.7743354806502679,1.32692884457112,4.276774549762414
2,382,10,25.98076,26.079678,25.938202,25.55503,18.626741,18.44707,0.21777727754910903,0.20888863356908952,1.6515043573776873,0.7674871286948485,1.340808762590091,4.3146581316391615
2,383,10,26.268444,26.117779,26.051142,25.595308,18.626741,18.44707,0.21756166378658306,0.20891544493038736,1.68162326892217,0.7708741443157198,1.342213132619867,4.318037833134323
2,386,10,26.433693,26.166618,26.12143,25.645588,18.626741,18.44707,0.21726395754019365,0.2089575774669704,1.717171398361526,0.7786836830774977,1.3439120320479085,4.32207640830675
2,394,11,22.288605,20.872284,22.603907,20.641893,18.626741,18.44707,-0.07170777471860443,0.22445540221532043,0.12129200036824761,0.10297940319279836,-3.017137794877089,5.93384940899908
2,406,11,22.948423,24.101559,23.487751,23.687708,18.626741,18.44707,-0.08302634716034392,0.20558096003532475,0.3263789772987441,0.0990316711266838,1.2859367500146184,4.689103383620585
2,409,11,23.269375,24.586508,23.817987,24.136042,18.626741,18.44707,0.24212097744146632,0.20609712529182805,0.4271464670101811,0.10665632851918642,1.3031874333620095,4.7227461752494175
2,415,11,24.02289,24.79067,24.359282,24.348782,18.626741,18.44707,0.24041754666963544,0.2065576675732997,0.5974638635714888,0.1283967151244449,1.3070042956272845,4.732277015964186
2,416,11,23.91871,23.90026,24.426888,23.528399,18.626741,18.44707,0.23883396416902586,-0.7603341609835613,0.5890241723060657,0.13461669735113793,1.3379238102436042,4.781643151839575
2,423,11,24.626892,25.056372,24.881891,24.63167,18.626741,18.44707,-0.07925310277939145,0.20666175055503425,0.748904630223908,0.14919464695453136,1.7776641942262752,4.6746462792952945
2,426,11,24.66403,24.543852,24.899242,24.157738,18.626741,18.44707,0.2302073404192911,-0.7616479306817144,0.7758019388119451,0.16032373495897317,1.814264694710571,4.746348783830804
2,427,11,24.889112,24.574202,24.917757,24.189589,18.626741,18.44707,0.23011403479178963,-0.7618838499387072,0.8009355793992631,0.16282714398701525,1.8154492437442196,4.748206141511602
2,429,11,25.073591,25.52921,24.971601,25.076841,18.626741,18.44707,0.22749146632354006,0.20610973302523325,0.8646799240112296,0.15963017372290297,1.7834577418565767,4.709286807656286
2,439,12,0.0,0.29152948,0.0,-0.13300443,18.626741,18.44707,-0.03356107613195864,0.1603398849392946,0.3942346694370099,1.2834461878935521,-3.8811262603675316,-15.21035721949488
2,444,12,0.0,0.28678086,0.0,-0.11325395,18.626741,18.44707,-0.033047738800444246,0.16018341864397267,0.4576734497721016,1.305649732592209,-3.8984887420063217,-15.28374254656832
2,458,12,0.0,0.25920168,0.0,-0.036611367,18.626741,18.44707,-0.03273296215136651,0.1595253413468618,0.6823522487804354,1.3754320440019197,-3.949496483176953,-15.55443180351456
2,462,12,0.0,0.25190943,0.0,-0.019199897,18.626741,18.44707,-0.032935426607725984,0.15946097937226383,0.7316073260605376,1.389558477818969,-3.9615762157986576,-15.61275899641713
2,472,12,0.0,0.22510785,0.0,0.024033496,18.626741,18.44707,-0.032976517508426055,0.15921258674562078,0.8963603503902787,1.4198166806225994,-4.000022791460161,-15.795835750512778
2,483,13,22.596008,23.13682,22.643192,22.657211,18.626741,18.44707,0.23370657527446065,0.21165618546803402,0.3748434176047681,0.260617952267332,1.359838121215508,3.1176042972803146
2,489,13,22.764616,22.357372,22.7207,21.9452,18.626741,18.44707,0.2323990972240787,-0.7664639972249735,0.4484590275883639,0.29995998972654214,1.4095023367405095,3.154962539513904
2,491,13,22.735968,22.408989,23.04299,21.996979,18.626741,18.44707,0.23193621406952608,-0.7668753083944285,0.4866254849632582,0.311245263139404,1.410307058751584,3.1571969497402534
2,494,13,22.822842,23.374773,23.201199,22.891886,18.626741,18.44707,0.2323210631609003,0.21187221964199776,0.5436922373771685,0.3230872906446439,1.3619639901717533,3.1232829341491097
2,497,13,23.27805,23.645428,23.530579,23.150808,18.626741,18.44707,0.22943311945597042,0.2114594291845928,0.5869366535345707,0.33892768136660273,1.5957992558081957,3.104318274140368
2,500,13,23.880604,23.31874,23.626337,22.84857,18.626741,18.44707,0.23302879814306657,0.21288779544830705,0.6576040663321837,0.3527604610919962,1.1315881296396257,3.152318303704262
2,506,13,23.781586,23.368563,23.965143,22.893068,18.626741,18.44707,0.23220655461152676,0.21300370470682506,0.6831718470255619,0.37850998826821414,1.1308754145304392,3.152241898854569
2,511,13,24.243217,23.126556,24.284336,22.696129,18.626741,18.44707,-0.08189811102548733,0.21295037110647164,0.7695051589409428,0.4083893412351519,1.1146826587915488,3.1243736870686254
2,514,13,24.40044,23.187576,24.311373,22.758781,18.626741,18.44707,-0.08189101950327164,0.2129457077980094,0.8166285941203394,0.4173741609652867,1.1157411066293788,3.128224453568448
2,519,13,24.933645,23.31917,24.533987,22.896126,18.626741,18.44707,-0.08190924119949268,0.21291803701719003,0.9227111046711598,0.43055959784985287,1.1182239465316153,3.1381132629314985
2,526,14,18.347225,17.599588,17.362051,17.445194,18.626741,18.44707,0.2093656862070802,-0.8200661771654509,-1.6641458071582038,-0.7226670186057021,-1.7262986536234015,4.744847074143596
2,529,14,18.457138,15.111923,17.471962,15.0401535,18.626741,18.44707,0.15304864656366585,-0.9397529567020643,-1.3962419483568496,-0.8411775306767484,-4.65779402889187,5.215287745470182
2,535,14,18.480276,18.955235,17.4951,18.714674,18.626741,18.44707,0.2284883958051623,-0.7862783537954048,-1.8811810157646716,-0.6979863736281785,0.3851506283630888,4.128487956240773
2,538,14,18.537548,18.59431,17.552372,18.368307,18.626741,18.44707,-0.07025673611959156,-0.7813009827236402,-1.8785876472691687,-0.6997200222611349,0.365552870382863,4.080069988121598
2,543,14,18.631327,17.566143,17.646152,17.379961,18.626741,18.44707,-0.06901407941182368,-0.8045946650231821,-1.708156154754264,-0.6178133676523963,-1.376115487478673,4.563283499841889
2,548,14,18.820198,19.190647,17.835022,18.937414,18.626741,18.44707,-0.07196163352330123,-0.7654062800009998,-1.778335503806675,-0.6297722986539229,0.8736069616625761,3.9839625891993418
2,552,14,18.911566,19.93381,17.870457,19.631636,18.626741,18.44707,-0.06945758263270296,-0.7569872774879066,-1.7468598763446015,-0.5852451467216029,1.6084668757418794,3.9053389974733204
2,555,14,19.228916,19.998806,18.15726,19.696545,18.626741,18.44707,-0.06996540196736387,-0.7562828124562949,-1.7002918342153177,-0.56733869480093,1.607097432429588,3.907034020399056
2,557,14,19.408852,20.043245,18.289196,19.740917,18.626741,18.44707,-0.07036552063623974,-0.755726907591023,-1.6682287205358375,-0.55534902152419,1.6061562217374643,3.908205973734462
2,561,14,19.441113,20.10814,18.620625,19.803852,18.626741,18.44707,-0.07111667044957669,-0.7546442574560597,-1.62404123914242,-0.5332882533371447,1.6038727668027042,3.9088053086499457
2,575,15,22.984026,22.138725,22.285728,21.927336,18.626741,18.44707,-0.07372700556118672,-0.8160917787291163,0.20760614742462719,0.0750671878668205,-3.019145720366386,8.186463159759839
2,583,15,22.15322,21.936806,21.948818,21.717342,18.626741,18.44707,-0.07448312791187835,-0.8135719803900727,0.040272818362333304,0.07980217381007502,-3.018125319136305,8.144357869996382
2,590,15,22.273157,22.093359,22.351423,21.877283,18.626741,18.44707,-0.07414789319038413,-0.8151498386735687,0.16458355997254756,0.09063840548942681,-3.0181678945223553,8.167049364087486
2,591,15,22.387634,22.115116,22.407637,21.899536,18.626741,18.44707,-0.07408035421371484,-0.8153963773865243,0.1817974739912866,0.09210367614092758,-3.0181700652806622,8.170308475766332
2,598,15,23.12825,22.362242,23.382423,22.15317,18.626741,18.44707,-0.07197824525833733,-0.8188222519829805,0.3764711854557217,0.10295838172485644,-3.019444645434618,8.214504030123354
2,601,15,23.176207,22.411444,23.457182,22.20362,18.626741,18.44707,-0.07104126938183274,-0.8192623369879942,0.414348204075044,0.10543234328304596,-3.0201908812013767,8.223604360173141
2,602,15,23.160868,22.417542,23.428373,22.209852,18.626741,18.44707,-0.07093210426966796,-0.8193103913789088,0.41899153759951846,0.10587945890675644,-3.020291360805432,8.224651073486863
2,604,15,23.144793,22.445791,23.207508,22.238848,18.626741,18.44707,-0.07036432600020917,-0.8195469555929321,0.4407027919764344,0.107171713963154,-3.020825857927402,8.230100587720669
2,605,15,23.128677,22.45618,23.207508,22.249546,18.626741,18.44707,-0.07014133914311987,-0.8196331522315795,0.4487239967795733,0.10747308076173027,-3.0210458027670715,8.232250498743111
2,607,16,21.0561,21.60467,20.573528,21.297651,18.626741,18.44707,0.2240136276831189,-0.7601830963542031,-1.1584314687798392,-0.5211687760402757,1.844527476514378,4.397358517532551
2,620,16,22.343407,21.826773,22.282429,21.576763,18.626741,18.44707,-0.07771151081721239,-0.7594004505177283,-0.6860397261977211,-0.4717229895293679,1.8501282266974433,4.3929658498168
2,629,16,22.872503,22.06737,22.876305,21.823065,18.626741,18.44707,-0.07901641464233682,-0.760036964068805,-0.4856370101571078,-0.4379032566050674,1.8497080306510125,4.401701785514753
2,630,16,22.882793,22.100248,22.932905,21.85694,18.626741,18.44707,-0.07916621287663107,-0.7601474456389816,-0.4577826119065253,-0.43407726812362507,1.849881123632196,4.402987461338437
2,632,16,23.001034,22.159698,23.040998,21.91804,18.626741,18.44707,-0.0794175394376132,-0.7603221028745122,-0.4076344990134256,-0.4269282027781039,1.850188937634231,4.405258602430427
2,636,16,23.060408,22.246647,23.024822,22.005852,18.626741,18.44707,-0.07972173372904343,-0.7603475549220979,-0.3364936127662656,-0.412951792260018,1.8500301692585228,4.407578115155296
2,637,16,23.070381,22.273336,23.05527,22.033146,18.626741,18.44707,-0.07982086881000841,-0.7603920113543751,-0.31412127242485743,-0.40956653188665254,1.850124335587026,4.4085594690442065
2,642,16,23.275843,22.354149,23.138317,22.113205,18.626741,18.44707,-0.08008429559071292,-0.7601858584880866,-0.25018911828597046,-0.39314941694338945,1.8494037685791571,4.409800495107974
2,647,16,23.317835,22.319788,23.358025,22.072102,18.626741,18.44707,-0.07986026112238877,-0.7593485815922357,-0.2880055289864528,-0.3828049898346304,1.8468491006890908,4.404404949605472
2,655,18,21.848248,20.54705,21.970009,20.266254,18.626741,18.44707,-0.07960355075200443,0.21953994131088253,-1.2986542273561121,-0.45118320522705435,0.12317655211687141,4.4552216756145135
2,672,19,22.533077,22.322464,22.55628,21.911592,18.626741,18.44707,0.24546697280803825,0.21308090035120972,-0.26582986068725345,-0.05027071986595583,0.6404200874368364,3.961043318847816
2,677,19,22.760061,22.403624,22.585108,21.989735,18.626741,18.44707,0.24514477455615788,0.21312322119872412,-0.20640894738832888,-0.028179202596346514,0.6388645773132657,3.962525867482023
2,680,19,22.960546,22.49038,22.811972,22.078136,18.626741,18.44707,0.24500833628574006,0.2133077001571692,-0.13504090829689722,-0.015575636684890993,0.6388218496839216,3.9653047019839294
2,685,19,23.39149,23.28741,23.144629,22.847076,18.626741,18.44707,0.24512303568918786,0.20769696549575134,0.01839467608928305,0.000367139557998229,1.3261956307490697,3.9110799981355724
2,686,19,23.3308,23.302307,23.069094,22.861803,18.626741,18.44707,0.245042205591994,0.20771881802877198,0.029798972467584343,0.0036570664644203664,1.3263150278727198,3.911221748113638
2,690,19,23.367617,23.016676,23.215734,22.619175,18.626741,18.44707,-0.08330360857645416,0.20785070494811098,0.09632237120469493,0.016652972936621113,1.309578811844198,3.891021406372387
2,694,19,23.411419,23.495373,23.079367,23.06051,18.626741,18.44707,0.24376276586452586,0.20805723722775912,0.19042440279325024,0.027349878172077166,1.33078602560362,3.9164391721884426
2,705,20,22.710676,20.020868,22.47889,19.831318,18.626741,18.44707,0.20362289492537292,-0.8421343527063672,-0.03239580476780934,0.01457650566845911,-2.3268958199148395,5.425541587819664
2,715,20,22.80408,23.024223,22.738726,22.63732,18.626741,18.44707,0.23904186109701336,-0.7539089466134752,0.06384807509183921,0.028103909969330737,1.5757501361171484,4.29283500160774
2,727,20,23.329279,23.769114,23.454695,23.345232,18.626741,18.44707,-0.08195352792739528,0.2064341376622562,0.22138371356327521,0.0803222619692439,1.530973724206302,4.23339994080861
2,733,20,23.321428,23.229103,23.558096,22.839113,18.626741,18.44707,-0.08329272429148768,0.210022246122353,0.28770879391829796,0.10781589845816456,0.8371929358243922,4.291102647980065
2,736,20,23.6143,23.08816,23.706867,22.710285,18.626741,18.44707,-0.08322884782155035,0.21254808950424658,0.3395595299800228,0.11788783665498241,0.6018634849786753,4.320976177493728
2,741,20,23.84124,23.588755,23.795553,23.172394,18.626741,18.44707,0.2399506131807877,0.21316864013672632,0.44358362873395246,0.13511481285095533,0.6196148670117057,4.358768801649415
2,744,20,23.916779,23.640285,23.819727,23.223942,18.626741,18.44707,0.2395105700492794,0.21326993219058182,0.48295964590708584,0.14531656654675362,0.6194621451695794,4.361213341712958
2,746,20,23.90223,23.651379,23.794489,23.233145,18.626741,18.44707,0.23940260974565772,0.21327081553141566,0.4883594887654013,0.15235577062765918,0.6189342488447838,4.360502407709758
2,764,21,23.601244,23.008795,23.106472,22.698385,18.626741,18.44707,-0.08033543872832592,0.22082682132721845,0.5299827733139177,0.4427416156232407,-2.620320430090036,6.937346152732761
2,767,21,23.684158,23.077003,23.245459,22.765501,18.626741,18.44707,-0.08025787750880393,0.22102583885192065,0.5795927232404594,0.46118363776803356,-2.6225165227750886,6.9394223890602635
2,785,21,24.97451,24.117275,24.566353,23.774374,18.626741,18.44707,-0.08447628339132039,0.21617394502956952,0.9517686040202803,0.5220467864871122,-1.648634935716785,6.581843831241131
2,786,21,24.980389,23.952257,24.61052,23.617455,18.626741,18.44707,-0.08279948139190377,0.21667805051803568,0.9584526697595979,0.5432666187087734,-1.9646396420598085,6.702745650470254
2,787,21,24.981363,23.970173,24.49465,23.634838,18.626741,18.44707,-0.08279273033142186,0.2167660647233299,0.9708581043680579,0.549217037697639,-1.965570858418945,6.703141973674296
2,788,21,24.990831,23.996119,24.494259,23.660706,18.626741,18.44707,-0.08274977238971903,0.21685085328420925,0.9896894068121878,0.5556687569419497,-1.9664930528601035,6.70459906337658
2,789,21,24.968353,24.021852,24.331394,23.686417,18.626741,18.44707,-0.08270210393269613,0.21693574976921437,1.0084415550033266,0.5618843555649079,-1.9673759460250524,6.7061155925393106
2,790,21,25.386705,24.046633,24.952204,23.711176,18.626741,18.44707,-0.0826526832580519,0.2170204966863055,1.0264580171704292,0.5678580140074113,-1.968209061086175,6.7076046928365916
2,792,22,0.0,0.15216708,0.0,0.050572954,18.626741,18.44707,0.0847650030093899,0.1740823416613691,-0.7221617248595417,-0.42862758438102894,-4.2582936947985255,-12.276150549165898
2,800,22,0.0,0.07066239,0.0,0.035656065,18.626741,18.44707,-0.033625594402351286,0.1738916545944942,-0.6124937941233308,-0.3517644264412443,-4.6399870712732305,-12.043911672006047
2,802,22,0.0,0.09681073,0.0,0.027620483,18.626741,18.44707,0.07863788677814314,0.17359875150273452,-0.6055317688727152,-0.3362571932058772,-4.650455500307182,-12.141734737950685
2,807,22,0.0,0.10246089,0.0,0.047378797,18.626741,18.44707,-0.034083681805678126,0.17409999294951867,-0.6258814397460465,-0.2917517245840279,-4.662691717258342,-12.03578382891417
2,808,22,0.0,0.1048843,0.0,0.04835341,18.626741,18.44707,-0.034123333531119154,0.17418263614488513,-0.6188556571869775,-0.2845380975504696,-4.666611180764936,-12.043723360822849
2,810,22,0.0,0.108664036,0.0,0.04943985,18.626741,18.44707,-0.034118469907589315,0.17441299195898322,-0.5985675879303975,-0.2733936535563932,-4.673356972120395,-12.06486556301421
2,829,23,23.546083,22.894562,23.587355,22.591919,18.626741,18.44707,-0.0808194955189995,0.20782315146923286,-0.23845267377296545,-0.36420083306232776,1.5747492624322523,4.216909065663811
2,831,23,23.550268,22.918499,23.598244,22.617868,18.626741,18.44707,-0.08095304950078115,0.2078983805179614,-0.21591671846310545,-0.3645550872286171,1.5755937570929637,4.217878420134379
2,838,24,0.0,0.16609177,0.0,0.008653253,18.626741,18.44707,-0.03440062001906029,0.1704767482411147,-0.28272396843694314,0.5042038947840546,-4.872345237065112,-12.897672337937475
2,840,24,0.0,0.1770605,0.0,0.0031759627,18.626741,18.44707,-0.03461501667058455,0.17048366556534142,-0.29048290422093254,0.5213390418679176,-4.879189367479646,-12.889028209641886
2,859,25,23.916546,23.221348,23.845757,22.931677,18.626741,18.44707,0.22452296022574061,-0.7673090948462491,0.613141241490842,-0.11757227341334002,1.8805481359759961,3.8094635490377793
2,867,25,24.184502,24.174814,24.239292,23.810879,18.626741,18.44707,0.22627168571948184,0.21036922339597963,0.6669159905513149,-0.11390089698632201,1.8414998646577205,3.7651050665378674
2,869,25,24.333044,23.896402,24.379215,23.564232,18.626741,18.44707,-0.0790550527572652,0.2102876982688845,0.7051166083216707,-0.10776545006036897,1.8441612822413471,3.7451039826273993
2,873,25,24.707142,24.005735,24.85218,23.681211,18.626741,18.44707,-0.07910930760701025,0.21055205301443974,0.8006196993986796,-0.10410370822747313,1.8482017300128961,3.7510216403802135
2,879,25,25.051083,24.093483,25.143768,23.774357,18.626741,18.44707,-0.07938353252410955,0.21070012032985222,0.8761913474996911,-0.09960325771570165,1.851244627137985,3.7557803760965673
2,883,25,25.073738,24.099663,25.129128,23.77951,18.626741,18.44707,-0.07932545900345163,0.21066475101311535,0.8792110891143443,-0.09574411747852714,1.8509231130878228,3.7553801136612934
2,885,25,25.145182,24.106712,25.151558,23.786337,18.626741,18.44707,-0.07931046279270863,0.21065421430270512,0.8841927098035791,-0.09373308630784542,1.85092812613646,3.7554275497992817
2,886,25,25.14646,24.102856,25.163116,23.781807,18.626741,18.44707,-0.07927366622289196,0.21063620114325948,0.8801546516021089,-0.09278848723570504,1.850606078664466,3.7549676140546877
2,890,25,25.256037,24.459318,25.27492,24.114307,18.626741,18.44707,0.22404760283232422,0.2109532660643317,0.902681511461733,-0.09491949387391466,1.8522445247371948,3.7857574594219514
